X,Y,BRIGHTNESS
3148,469,1609.0947265625
328,470,804.0144653320312
2547,470,1873.968994140625
2908,470,325.7483215332031
2982,470,3015.485107421875
15,471,304.9368896484375
1222,471,2364.613525390625
1233,471,1743.9520263671875
2093,471,1113.662353515625
2102,471,2813.175537109375
2556,471,1901.957763671875
3017,471,1593.3363037109375
3179,471,2686.26611328125
3206,471,2201.2294921875
3242,471,291.8646545410156
3427,471,3285.96630859375
616,472,673.58251953125
1685,472,1393.340576171875
3420,472,1222.1231689453125
2381,473,842.5147705078125
2450,473,1877.0042724609375
745,474,177.97010803222656
2830,474,1081.4708251953125
3728,474,606.7285766601562
3980,474,247.0987548828125
1109,475,3054.119873046875
2234,475,1960.4530029296875
2971,475,1004.4007568359375
3170,475,421.5111999511719
3315,475,413.2159118652344
3522,475,710.6028442382812
795,476,3794.190673828125
1978,476,3431.8310546875
2290,476,819.193603515625
2594,476,1105.89892578125
2833,476,690.4490966796875
3275,476,6702.08349609375
3917,476,1942.1148681640625
703,477,491.35076904296875
1055,477,2529.60400390625
1169,477,242.28599548339844
1885,477,665.1205444335938
2265,477,168.7499542236328
2731,477,280.3506774902344
2834,477,1559.5791015625
2767,478,1966.0184326171875
2865,478,171.9212188720703
106,479,1217.8038330078125
366,479,720.0535278320312
1587,479,316.2876892089844
3476,479,1686.6134033203125
3663,479,722.60595703125
3445,480,1149.693359375
299,481,2178.1513671875
909,481,391.6976623535156
3517,481,1281.10888671875
299,482,168.14280700683594
1398,482,2053.111328125
1952,482,2598.25439453125
2252,482,1147.55908203125
2729,482,3365.114013671875
3447,482,1690.0015869140625
3448,482,259.17584228515625
2335,484,1360.241943359375
3022,484,295.69073486328125
3036,484,1586.7342529296875
2145,485,1170.7510986328125
2146,486,1460.8988037109375
2515,486,1703.0528564453125
2834,486,438.4285888671875
277,487,1098.3873291015625
1106,487,1624.5882568359375
2891,487,1263.452880859375
3050,487,846.68115234375
1272,488,202.96115112304688
1273,488,135.30149841308594
1946,488,818.7515869140625
2907,488,2120.371826171875
3240,488,1644.074462890625
3643,488,2493.085693359375
1639,489,1688.8773193359375
2276,489,247.15867614746094
3011,489,1284.9354248046875
3070,489,2244.43359375
335,490,1039.253662109375
649,490,123.52178192138672
1652,490,206.1463623046875
2835,491,231.52024841308594
3529,491,713.4924926757812
3609,491,1092.10205078125
4022,491,153.28392028808594
657,492,2366.5439453125
704,492,488.2500915527344
1553,492,6126.32421875
2012,492,261.782470703125
2407,492,3092.45751953125
3304,492,1697.3895263671875
1755,493,846.1502075195312
2922,493,1231.3270263671875
3487,493,1262.1363525390625
3685,493,1137.9173583984375
656,494,225.3316650390625
1072,494,1284.905029296875
1358,494,1305.035888671875
1755,494,1573.2181396484375
1825,494,589.690185546875
3676,494,1305.4566650390625
1282,495,148.04061889648438
1446,495,3025.991455078125
3293,495,1597.1004638671875
3296,495,588.9151611328125
3593,495,566.902587890625
440,496,1137.9576416015625
2068,496,228.49530029296875
2258,496,2002.3448486328125
2549,496,1474.0330810546875
3168,496,785.603271484375
3800,496,1975.444091796875
2073,497,3147.093017578125
2544,497,125.3311538696289
2550,497,799.9494018554688
3957,497,294.1241149902344
353,498,407.29034423828125
3391,498,1600.7960205078125
3587,498,3042.0322265625
106,499,1179.1214599609375
2824,499,118.65298461914062
3015,499,255.07167053222656
2824,500,1218.6646728515625
2993,500,2707.273681640625
3044,500,174.2251434326172
3467,500,597.7368774414062
3892,500,1003.34130859375
1411,501,1845.863037109375
1519,501,1601.965576171875
2163,501,873.3468627929688
2862,501,1308.00537109375
1795,502,115.9712905883789
3268,502,2720.497802734375
3552,502,1305.3359375
283,503,376.7508239746094
2341,503,1064.86865234375
2806,503,679.9523315429688
712,504,3542.03173828125
1248,504,3731.025146484375
3286,504,652.6854858398438
764,505,3072.328369140625
1640,505,1620.3988037109375
2026,505,1570.7176513671875
2555,505,742.5489501953125
3212,505,5032.28662109375
3299,505,4061.45556640625
456,506,1575.97802734375
1694,506,1294.55126953125
2501,506,1050.5050048828125
2565,506,256.86077880859375
2875,506,1290.63818359375
1971,507,756.7540893554688
3823,507,1176.5458984375
1096,508,543.3156127929688
1559,508,494.0148620605469
3248,508,1544.455078125
864,509,173.52700805664062
1112,509,1113.660888671875
531,510,1169.527099609375
933,510,830.2465209960938
1297,510,958.6024169921875
1734,510,203.3096160888672
1866,510,1218.996826171875
2050,510,252.45465087890625
2715,510,1642.065185546875
1649,511,274.1343688964844
2462,511,778.0574340820312
3032,511,889.77294921875
1561,512,4054.310791015625
1620,512,2114.861328125
2343,512,166.97071838378906
2859,512,4634.267578125
3330,512,470.7227478027344
1120,513,318.9085998535156
1194,513,1115.196533203125
1991,513,2686.4453125
2106,513,1080.3023681640625
2413,513,236.36300659179688
65,514,2742.401611328125
1370,514,321.260986328125
1377,514,115.82599639892578
1397,514,242.76754760742188
2819,514,492.0118713378906
3006,514,511.0180969238281
529,515,651.8231201171875
1210,515,647.1105346679688
2599,515,1882.1234130859375
2660,515,442.6318664550781
3208,515,851.3274536132812
3761,515,1126.09423828125
484,516,179.01406860351562
2544,516,359.40997314453125
2766,516,293.41986083984375
2817,516,2671.3583984375
2941,516,722.4309692382812
3482,516,524.3450927734375
103,517,2528.320068359375
2072,517,112.9310302734375
2383,517,4594.7724609375
2815,517,2363.63134765625
3328,517,1032.2548828125
3756,517,1181.4814453125
8,518,345.8255615234375
3233,518,1785.85986328125
3387,518,839.0159301757812
3723,518,660.3958740234375
128,519,1865.723388671875
3231,519,1216.8262939453125
3254,519,2832.687255859375
3690,519,1891.9427490234375
783,520,2216.557373046875
929,520,796.4103393554688
1772,520,266.6058044433594
2385,520,1341.4454345703125
2415,520,1770.763916015625
2763,520,293.5954895019531
3358,520,344.4825439453125
560,521,1390.0604248046875
832,521,2875.056640625
894,521,2033.3121337890625
3231,521,518.5576171875
3318,521,2228.891845703125
528,522,335.3447265625
929,522,1034.6605224609375
1948,522,1703.4710693359375
2178,522,1773.641357421875
3232,522,256.5472717285156
413,523,1023.2205200195312
799,523,965.5121459960938
819,523,361.86016845703125
1640,523,154.332763671875
1641,523,455.1444396972656
1992,523,2487.486572265625
3363,523,500.6902160644531
139,524,193.6450958251953
383,524,2114.701416015625
554,524,270.1247253417969
880,524,2679.061767578125
2171,524,1323.7066650390625
2483,524,2949.39453125
2550,524,3639.618896484375
2563,524,372.78961181640625
157,525,2931.39453125
497,525,203.86766052246094
978,525,4432.9130859375
1002,525,149.2567901611328
1825,525,811.0234985351562
2038,525,2134.23388671875
2556,525,1888.46142578125
3224,525,1787.30322265625
3313,525,891.324462890625
3672,525,135.87838745117188
1606,526,440.5431213378906
1607,526,620.7783203125
1606,527,340.73919677734375
1906,527,2390.825439453125
1921,527,1683.4462890625
2467,527,836.9258422851562
3247,527,1695.22412109375
3691,527,3182.7509765625
96,528,181.79867553710938
3398,528,3489.51904296875
290,529,1817.9805908203125
890,529,1897.0675048828125
2066,529,201.4031219482422
3113,529,596.9605102539062
3225,529,510.2982177734375
3431,529,1969.4605712890625
3563,529,1427.0404052734375
3903,529,2492.16796875
1687,530,1748.474365234375
3066,530,737.1556396484375
3920,530,312.440673828125
25,531,1540.8358154296875
990,531,366.03155517578125
1937,531,222.71600341796875
2829,531,2319.39599609375
2984,531,316.37213134765625
470,532,1635.14111328125
2162,532,463.68426513671875
3195,532,3388.350830078125
3598,532,753.5715942382812
308,533,385.3136901855469
1357,533,609.9175415039062
1791,533,998.6163940429688
3429,533,4021.581787109375
3598,533,1057.3265380859375
348,534,819.3804931640625
3295,534,565.6439208984375
3306,534,1402.931396484375
2438,535,221.48843383789062
3105,535,515.883544921875
3190,535,3621.398193359375
3380,535,666.0599365234375
3600,535,2967.813232421875
1743,536,1509.640869140625
1744,536,462.271484375
2923,536,1006.6903686523438
3595,536,100.99845123291016
1404,537,3239.2880859375
1643,537,726.619873046875
2225,537,2650.097900390625
2550,537,2021.980712890625
3902,537,1456.171142578125
1908,538,1403.623779296875
1957,538,195.98046875
3017,538,1115.6817626953125
3582,538,1372.27734375
3652,538,1237.6082763671875
1689,539,2806.905029296875
2820,540,375.9745788574219
3744,540,1434.914794921875
1128,541,1815.214111328125
2820,541,3581.66650390625
3872,541,2870.608642578125
898,542,2367.786865234375
1286,542,171.16806030273438
1324,542,2314.668212890625
2093,542,911.2489013671875
2546,542,306.0555114746094
3105,542,1232.764892578125
3405,542,2100.288818359375
407,543,489.2312927246094
748,543,1987.701904296875
1592,543,3237.53515625
3021,543,599.1068725585938
221,544,908.2242431640625
750,544,300.02593994140625
1252,544,849.2188110351562
1816,544,638.3646240234375
2126,545,1050.7572021484375
2316,545,1597.5606689453125
2644,545,1444.7305908203125
3038,545,999.9741821289062
3122,545,2036.883544921875
737,546,921.5721435546875
944,546,1137.7889404296875
1307,546,102.52814483642578
1410,546,395.84124755859375
2484,546,950.8076171875
3060,546,158.33160400390625
3249,546,213.9912872314453
139,547,604.5787963867188
1742,547,274.5192565917969
2613,547,2916.6982421875
2709,548,629.7273559570312
3160,548,488.4884033203125
635,549,2425.3974609375
2268,549,1582.015380859375
3564,549,231.59466552734375
1214,550,1930.883544921875
1988,550,6991.02978515625
2209,550,109.5390625
2540,550,742.5980224609375
172,551,1427.3367919921875
383,552,2855.772705078125
635,552,1827.9140625
719,552,2148.386962890625
1677,552,1455.76123046875
3002,552,1278.4810791015625
3826,552,473.2306213378906
1657,553,733.4207153320312
2686,553,3164.551025390625
3381,553,1385.5244140625
172,554,287.8558654785156
1882,554,4799.64599609375
2927,554,6582.90380859375
3472,554,1582.1873779296875
2254,555,687.3731079101562
2814,555,2230.35400390625
2824,555,1416.167724609375
1914,556,3852.00146484375
2889,556,1286.021484375
3062,556,609.1703491210938
885,557,1257.8140869140625
1522,557,1424.71630859375
1984,557,1158.9691162109375
3331,557,476.6325988769531
831,558,361.6434631347656
1535,558,983.702880859375
3743,558,1609.124267578125
339,559,949.0415649414062
1519,559,1886.8677978515625
2261,559,115.0909652709961
2321,559,370.8515625
3183,559,1704.8055419921875
1882,560,221.5830535888672
1911,560,1058.781982421875
3194,560,1281.5347900390625
575,561,1134.4129638671875
1597,561,583.2014770507812
1724,561,1420.1632080078125
1784,561,136.451171875
1785,561,366.874267578125
2929,561,1942.5770263671875
1106,562,1019.90673828125
1784,562,249.0791473388672
2458,562,300.1802978515625
2040,563,498.7430725097656
2705,563,1812.260986328125
3236,563,2019.75390625
2224,564,959.7648315429688
2803,564,521.5031127929688
2829,564,354.3312683105469
2973,564,1977.5797119140625
788,565,212.9669952392578
1428,565,356.0667419433594
1645,565,811.0750122070312
1942,565,1842.265625
334,566,1565.5650634765625
2819,566,2388.670654296875
2936,567,543.150634765625
2958,567,244.28970336914062
3488,567,709.2222900390625
3897,567,819.8726806640625
1078,568,1674.244140625
2325,568,1176.1968994140625
1141,569,2487.351806640625
3592,569,781.2345581054688
3626,569,2350.108642578125
319,570,1009.0003662109375
402,570,211.2070770263672
764,570,1794.1021728515625
883,570,776.1919555664062
1043,570,493.3533020019531
2251,570,196.41493225097656
2436,570,387.23541259765625
2789,570,522.3367309570312
2900,570,918.9349975585938
2909,570,1161.6229248046875
578,571,2619.3486328125
2438,571,1787.530517578125
2944,571,1976.9619140625
517,572,2673.098388671875
1955,572,875.6801147460938
2395,572,1117.5489501953125
2430,572,2621.05615234375
16,573,1309.421142578125
464,573,1884.9375
1136,573,403.45245361328125
1458,573,689.397705078125
1883,573,3168.01171875
2241,573,3062.69873046875
2525,573,772.6804809570312
2862,573,432.4429931640625
389,574,3831.791015625
616,574,318.3479919433594
1995,574,493.9935302734375
2132,574,902.8582153320312
2932,574,200.81295776367188
2965,574,858.8845825195312
3375,574,363.9503479003906
3401,575,538.32470703125
3413,575,2673.132080078125
3519,575,156.5612335205078
3527,575,561.3309326171875
1230,576,393.8158264160156
1475,576,943.5870971679688
3308,576,602.2302856445312
533,577,232.54196166992188
779,577,179.97171020507812
848,577,2145.877197265625
3544,577,983.4871215820312
3732,577,1152.677978515625
1534,578,964.1238403320312
1873,578,919.6218872070312
1964,578,1190.8428955078125
2173,578,1265.57373046875
2212,578,1499.538818359375
2948,578,852.927978515625
3370,578,1547.47021484375
3460,578,189.662109375
3834,578,276.67364501953125
797,579,786.9716186523438
1534,579,412.0845031738281
2572,579,416.18505859375
2606,579,1746.291259765625
2138,580,1107.717041015625
2212,580,1529.9798583984375
2618,580,367.8204650878906
3900,580,3013.66943359375
465,581,1353.240966796875
753,581,2746.05517578125
1212,581,2251.732177734375
2591,581,956.530517578125
2727,581,921.41357421875
2767,581,1641.0531005859375
2773,581,258.16021728515625
3581,581,218.79539489746094
3072,582,295.224365234375
3465,582,104.90338897705078
472,583,1626.8507080078125
1797,583,2203.379150390625
2250,583,1697.9771728515625
3025,583,632.2142333984375
3713,583,1538.0982666015625
5,584,204.9029083251953
544,584,370.64422607421875
2101,585,611.8507690429688
3594,585,1634.177001953125
1876,586,2337.87841796875
3043,586,2420.71337890625
3818,586,225.2080078125
326,587,145.47860717773438
754,587,1599.4993896484375
1967,587,2065.9482421875
3471,587,1928.5850830078125
1935,588,609.8129272460938
2237,588,664.3652954101562
2316,588,288.15667724609375
2617,588,302.6617126464844
1273,589,842.2752685546875
2236,589,123.43531036376953
3408,589,241.9268798828125
552,590,1446.3167724609375
1296,590,982.10205078125
1918,590,458.0870361328125
3111,590,523.1117553710938
217,591,335.1122741699219
1386,591,524.08642578125
1387,591,601.71484375
1426,591,2311.919677734375
1739,591,2302.0537109375
1758,591,716.459716796875
2070,591,2827.237548828125
2743,591,1608.8416748046875
2948,591,444.6866149902344
3249,591,792.624755859375
3318,591,1501.0
3436,591,2261.81396484375
341,592,323.9451599121094
1386,592,392.38885498046875
1387,592,598.3412475585938
3201,592,655.6220092773438
3224,592,1106.4266357421875
3704,592,103.47074127197266
145,593,504.8821716308594
384,593,1321.2696533203125
1421,593,839.3990478515625
3071,593,3271.6962890625
3174,593,757.568603515625
3547,593,1689.1326904296875
874,594,1949.4473876953125
1045,594,1092.6719970703125
2202,594,2060.533203125
2218,594,1489.15771484375
307,595,1342.94091796875
738,595,4739.3720703125
739,595,121.00746154785156
1613,595,1457.3563232421875
1854,595,838.577392578125
2481,595,626.7691040039062
2568,595,2108.351806640625
2576,595,915.3949584960938
2592,595,5672.0576171875
3113,595,339.71881103515625
3398,595,1672.0885009765625
3768,595,1983.49169921875
222,596,145.48497009277344
3269,596,2965.75927734375
3743,596,574.2696533203125
756,597,129.2160186767578
757,597,126.77088928222656
1360,597,1203.996826171875
2732,597,406.4858093261719
1111,598,339.0845947265625
1153,598,1607.58154296875
1203,598,600.0087280273438
2573,598,1593.593017578125
3237,598,761.0873413085938
93,599,465.8862609863281
1277,599,833.194091796875
2889,599,2418.16650390625
3397,599,452.34368896484375
679,601,905.2029418945312
1234,601,1734.742919921875
2820,601,412.14996337890625
3363,601,393.6230163574219
3379,601,492.52056884765625
1109,602,5691.73095703125
1243,602,280.46478271484375
2598,602,1163.57666015625
3023,602,1631.4334716796875
3604,602,1209.368896484375
3719,602,1253.559326171875
205,603,1677.6531982421875
727,603,2997.5380859375
1996,603,307.8716125488281
2867,603,1195.6207275390625
3403,603,721.8306274414062
3683,603,349.7592468261719
208,604,372.85174560546875
665,604,1131.46923828125
2164,604,210.94088745117188
73,605,1899.89501953125
766,605,860.7247924804688
1835,605,3265.526123046875
2499,605,1355.3935546875
3095,605,218.7570343017578
3277,605,820.99072265625
3875,605,1122.4208984375
3221,606,1401.6121826171875
319,607,4178.1376953125
966,607,1709.99267578125
1332,607,607.0054321289062
3440,607,2855.648193359375
684,609,154.1077117919922
839,609,359.7051086425781
1307,609,1073.4310302734375
1717,609,1044.0791015625
1992,609,1281.16064453125
3332,609,2359.276611328125
3873,609,2099.727783203125
2360,610,1225.965087890625
2477,610,482.2779846191406
1386,611,1651.3155517578125
2669,611,1693.330810546875
2705,611,633.3284912109375
3107,611,2387.43212890625
3108,611,1360.0882568359375
446,612,4116.91943359375
1011,612,982.3753662109375
1672,612,355.9732971191406
2009,612,378.95947265625
2014,612,1703.347900390625
3105,612,653.5271606445312
480,613,1601.0501708984375
1126,613,156.8091278076172
1161,613,736.4307250976562
2200,613,1873.90966796875
2575,613,1567.00146484375
2675,613,3134.313720703125
2895,613,200.66737365722656
466,614,1795.8624267578125
2642,614,1830.467529296875
3259,614,848.0094604492188
938,615,941.9074096679688
1629,615,2533.3642578125
1933,615,357.3080139160156
2255,615,3655.941162109375
2351,615,143.00643920898438
2901,615,431.80218505859375
2982,615,187.26348876953125
3260,615,3862.31298828125
4050,615,2271.74365234375
803,616,554.9849243164062
935,616,2354.070068359375
1666,616,1443.151611328125
1888,616,1703.4686279296875
2478,616,2825.136962890625
2966,616,193.63584899902344
865,617,503.6530456542969
2844,617,279.470458984375
2845,617,1974.6204833984375
2985,617,801.3876342773438
3078,617,231.35643005371094
524,618,481.3303527832031
1240,618,556.283935546875
2088,618,1544.4134521484375
2844,618,347.88397216796875
2845,618,284.5356750488281
2890,618,1029.4361572265625
362,619,2530.9462890625
724,619,716.8189697265625
1116,619,920.5296630859375
1593,619,3736.52099609375
2489,619,2735.0361328125
3521,619,723.5537109375
164,620,361.98614501953125
222,620,333.1275634765625
244,620,135.1932373046875
1837,620,1869.26171875
1993,620,2777.7900390625
2669,620,1576.189697265625
3272,620,3285.69384765625
307,621,4350.1884765625
625,621,2192.029541015625
1450,621,2111.46533203125
1516,621,3058.198486328125
2647,621,225.0330352783203
498,622,1042.2974853515625
1605,622,1969.827880859375
2213,622,1637.2386474609375
2214,622,963.873291015625
2613,622,1929.8572998046875
2748,622,727.174560546875
2172,623,3345.688232421875
2770,623,449.1573791503906
2870,623,1122.7684326171875
480,624,627.5777587890625
664,624,1441.587646484375
2343,624,209.37413024902344
3536,624,186.13221740722656
569,625,2839.197998046875
2061,625,1218.9227294921875
2093,625,4134.59912109375
3094,625,1207.7252197265625
3113,625,3811.911376953125
982,626,670.40283203125
3234,626,1176.8453369140625
3388,626,3676.046630859375
3728,626,1243.623779296875
479,627,752.2598876953125
926,627,359.3606262207031
982,627,715.0409545898438
1375,627,144.84242248535156
3206,627,967.7196655273438
3727,627,1852.8404541015625
437,628,156.6623077392578
528,628,719.8965454101562
633,628,3545.661376953125
1044,628,257.7132263183594
1097,628,846.477294921875
2050,628,773.7088012695312
3267,628,2293.279296875
81,629,3440.3076171875
880,629,1717.423095703125
1339,629,1671.6514892578125
1699,629,222.87075805664062
2735,629,1176.566162109375
2830,629,1687.928955078125
3078,629,2551.63720703125
3687,629,2483.430908203125
4001,629,777.0426025390625
667,630,1426.9217529296875
723,630,115.86485290527344
1674,630,5039.6171875
2450,630,776.9500732421875
2549,630,706.452392578125
2726,630,367.4400939941406
2769,630,3734.317626953125
2838,630,826.9511108398438
1162,631,1349.77978515625
1192,631,1184.1019287109375
1812,631,115.9452896118164
2941,631,2635.901611328125
447,632,1983.71044921875
622,632,1120.0836181640625
691,632,188.27296447753906
1272,632,774.8893432617188
3279,633,4304.81591796875
3451,633,1403.7584228515625
3643,633,827.1198120117188
1189,634,1246.3961181640625
1984,634,1376.6763916015625
3059,634,1518.712890625
3177,634,2042.6978759765625
3980,634,2154.420166015625
340,635,299.6131591796875
2940,635,420.5756530761719
3633,635,345.8144226074219
3757,635,317.943115234375
224,636,1061.771484375
1858,637,3820.49462890625
1859,637,2299.51318359375
2649,637,1861.177734375
2963,637,4311.2578125
1859,638,216.33786010742188
2174,638,2854.928955078125
2995,638,604.169677734375
3567,638,3421.12255859375
703,639,168.93048095703125
3361,639,2353.212890625
989,640,687.4248657226562
1719,640,692.5048217773438
2502,640,2735.326416015625
2894,640,1076.86474609375
3036,640,912.2254028320312
815,641,158.44839477539062
1601,641,1393.222412109375
2936,641,330.7218017578125
3591,641,947.5792846679688
2639,642,1237.336181640625
3597,642,1248.5185546875
3645,642,1039.65185546875
207,643,898.4857788085938
1244,643,190.63522338867188
2451,643,1807.7880859375
2854,643,440.9432067871094
3737,643,1115.2818603515625
919,644,2243.453125
962,644,3549.41455078125
2431,644,674.3381958007812
3298,644,2379.21875
3626,644,4186.65380859375
64,645,3018.400634765625
1181,645,808.6394653320312
1687,645,791.8309936523438
2392,645,178.38723754882812
3973,645,307.9581604003906
3990,645,901.5338745117188
852,646,712.710205078125
255,647,1611.9058837890625
966,647,1722.327392578125
1294,647,381.6094970703125
2364,647,2023.860107421875
2534,647,4503.263671875
2916,647,1582.4888916015625
3579,647,2616.3837890625
3829,647,1297.8875732421875
1069,648,465.6617126464844
2384,648,2112.164794921875
2848,648,2967.61572265625
3556,648,1512.98974609375
2852,649,838.2174682617188
24,650,2117.856201171875
499,650,1490.724853515625
697,650,767.0288696289062
1051,650,1711.42236328125
1122,650,1149.268798828125
1632,650,1328.8826904296875
1725,650,2525.491455078125
387,651,2155.994140625
794,652,601.3777465820312
1693,652,2150.30712890625
2154,652,1897.68115234375
1728,653,785.3511352539062
2181,653,640.6754150390625
2253,653,557.204833984375
3124,653,1163.45849609375
3484,653,3248.548095703125
3581,653,809.5413818359375
3777,653,339.1324768066406
392,654,1609.0067138671875
926,654,1299.62060546875
1327,654,2170.0439453125
1590,654,225.5690155029297
1936,654,240.8389892578125
2840,654,350.73699951171875
755,655,1721.1422119140625
3344,655,2930.692626953125
3641,655,1755.0791015625
649,656,152.5390167236328
1281,656,1164.0587158203125
1708,656,167.688232421875
2328,656,252.2282257080078
831,657,890.442138671875
921,657,2172.490966796875
1270,657,511.2720947265625
1437,657,1003.9662475585938
2082,657,321.8143005371094
2514,657,570.977783203125
3084,657,1884.9158935546875
3223,657,362.755615234375
2630,658,1735.036865234375
3527,658,622.6319580078125
2606,659,1851.6304931640625
3578,659,1833.1375732421875
3915,659,389.9149169921875
1033,660,2014.8282470703125
2311,660,740.6904907226562
3645,660,1148.3636474609375
3821,660,742.3198852539062
187,661,578.7059326171875
500,661,586.2149658203125
501,661,4164.00390625
574,661,1313.23095703125
213,662,1016.6814575195312
500,662,3298.390380859375
1003,662,2977.81787109375
2957,662,3074.785888671875
492,663,1109.331298828125
2971,663,1875.9937744140625
3849,663,3250.65625
1060,664,155.85134887695312
1463,664,705.6389770507812
1816,664,1531.1051025390625
1822,664,2439.600341796875
2104,664,1349.791748046875
3303,664,2108.834716796875
3540,664,2546.15185546875
2657,665,200.10891723632812
819,666,1419.1683349609375
1393,666,1596.37158203125
1559,666,1066.2344970703125
1612,666,268.476806640625
3228,666,1358.301025390625
3286,666,3303.462646484375
3373,666,2225.708984375
403,667,3059.894287109375
466,667,2441.273681640625
988,667,432.3576354980469
1810,667,1002.3523559570312
2302,667,1373.289306640625
2605,667,225.24923706054688
3346,667,1914.20166015625
892,668,436.52410888671875
2290,668,1079.801025390625
1588,669,1404.0439453125
2680,669,544.04345703125
2920,669,2397.866943359375
608,670,2038.096923828125
1754,670,3624.60595703125
1923,670,1563.4749755859375
2446,670,212.05690002441406
3509,670,2315.74462890625
462,671,307.8984680175781
481,671,5333.35009765625
1914,671,551.0574951171875
2805,671,1971.1405029296875
2858,671,2136.27490234375
2487,672,1637.2803955078125
2873,672,457.0514831542969
3224,672,294.7384338378906
3300,672,236.72755432128906
4040,672,930.3072509765625
4078,672,112.50189208984375
629,673,196.4720916748047
742,673,1251.088623046875
2423,673,1283.8662109375
2794,673,548.6160278320312
2795,673,766.2080078125
862,674,174.89459228515625
2524,674,250.31068420410156
2794,674,124.79737091064453
2795,674,414.0500793457031
3300,674,1311.473388671875
3731,674,4595.197265625
2397,675,1114.1878662109375
4013,675,1604.3475341796875
244,676,934.126953125
453,676,270.06121826171875
566,676,186.7996826171875
673,676,1320.2305908203125
1076,676,486.2933044433594
2003,676,628.1669921875
3720,676,1012.4491577148438
3889,676,691.4701538085938
2544,677,1709.7132568359375
2548,677,3061.070556640625
2559,677,357.2186279296875
3685,677,2402.46240234375
3720,677,628.8228149414062
448,678,226.81436157226562
2516,678,2957.321533203125
530,679,1071.9453125
2825,679,524.2847290039062
