OBJNAME,OBJNAME_SOURCE,GAIAID,GAIAID_SOURCE,RA,RA_SOURCE,DEC,DEC_SOURCE,PMRA,PMRA_SOURCE,PMDE,PMDE_SOURCE,PLX,PLX_SOURCE,RV,RV_SOURCE,GMAG,GMAG_SOURCE,BPMAG,BPMAG_SOURCE,RPMAG,RPMAG_SOURCE,EPOCH,EPOCH_SOURCE,TEFF,TEFF_SOURCE,ALIASES,ALIASES_SOURCE,USED
GL382,input,3828238392559860992,gaia-query-id-gsheet,153.07295861081224,gaia-query-id-input,-3.7467137970794804,gaia-query-id-input,-152.93096909437986,gaia-query-id-input,-243.59801010622243,gaia-query-id-input,129.7887262404026,gaia-query-id-input,7.2139890612228434,gaia-query-id-input,8.331303596496582,gaia-query-id-input,9.508087158203125,gaia-query-id-input,7.274290561676025,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GL382|BD-03  2870|ASAS J101218-0344.8|ASAS J101217-0344.6|GALEX 6381998870279227813|GCRV 61131|GEN# -0.00302870|G 162-25|G  53-29|GJ   382|HIC  49986|HIP  49986|IRAS 10097-0329|JP11   247|Karmn J10122-037|LTT  3734|2MASS J10121768-0344441|MCC 569|NLTT 23680|8pc 127.99|PLX 2395.11|PM J10122-0344|PPM 193190|1RXS J101217.2-034442|SAO 137411|StKM 2-618|TYC 4907-704-1|UBV M   5136|UCAC4 432-051854|V* AN Sex|VVO  13|WEB  9193|WISEA J101217.55-034447.1|YZC 17  3945|YZ  93  3945|Zkh 139|[RHG95]  1595|Gaia DR2 3828238392559860992,SIMBAD,1
GL447,input,3796072592206250624,gaia-query-id-gsheet,176.9376035942316,gaia-query-id-input,0.7992898397717385,gaia-query-id-input,607.6779559310216,gaia-query-id-input,-1223.3233032233952,gaia-query-id-input,296.3072923655969,gaia-query-id-input,NAN,input,9.590668678283691,gaia-query-id-input,11.387991905212402,gaia-query-id-input,8.34540843963623,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GL447|GJ   447|ASCC 1136005|Ci 20  662|CSI+01-11451|2E  2532|2E 1145.1+0105|EPIC 201518346|GALEX 3196326618938216349|GAT 1132|GAT 1131|GCRV  7139|GEN# +6.10010447|G  10-50|G  11-22|GSC 00272-00665|GSC 00272-01051|HIC  57548|HIP  57548|IRAS 11451+0105|JP11  5144|JP11  5186|JP11  5145|Karmn J11477+008|LFT  852|LHS   315|LSPM J1147+0048|LTT 13240|2MASS J11474440+0048164|MCC 286|NLTT 28570|8pc 299.58|PLX 2730|PLX 2730.00|PM 11452+0106|PM J11477+0048|Ross  128|RX J1147.7+0048|1RXS J114744.7+004831|TYC  272-1051-1|UBV M  42951|UCAC2  32039206|UCAC4 455-052049|USNO-B1.0 0908-00204201|USNO 615|USNO 840|V* FI Vir|VVO 214|WEB 10335|WISEA J114744.81+004803.7|Zkh 169|[GKL99] 248|[RHG95]  1849|[ZEH2003] RX J1147.7+0048  1|Gaia DR2 3796072592206250624|Gaia DR1 3796072587910775936,SIMBAD,1
PHILEO,input,3789997584304629248,gaia-query-id-gsheet,169.16494141319737,gaia-query-id-input,-3.6517608853608725,gaia-query-id-input,-111.20713965487883,gaia-query-id-input,-37.04191884546236,gaia-query-id-input,17.440317222955557,gaia-query-id-input,NAN,input,4.348474979400635,gaia-query-id-input,4.526516914367676,gaia-query-id-input,4.214353084564209,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,PHILEO|* phi Leo|*  74 Leo|** SHJ  121A|BD-02  3315|BDS  5729 A|CCDM J11166-0339A|FK5 1292|GC 15511|GCRV  6915|GEN# +1.00098058|GSC 04925-01610|HD  98058|HIC  55084|HIP  55084|HR  4368|IDS 11116-0307 A|IRAS 11141-0322|JP11  2044|2MASS J11163972-0339056|N30 2648|PLX 2620|PLX 2620.00|PMC 90-93   890|PPM 194304|ROT  1676|SAO 138102|SKY# 21474|TYC 4925-1610-1|UBV   10278|UBV M  16945|uvby98 100098058|WDS J11167-0339A|WEB  9934|YZ  93  4264|[HFE83]  786|Gaia DR2 3789997584304629248,SIMBAD,1
WASP-127,input,3778075717162985600,gaia-query-id-gsheet,160.55876457951663,gaia-query-id-input,-3.8349988680748166,gaia-query-id-input,19.224200862492776,gaia-query-id-input,17.025696705677678,gaia-query-id-input,6.240865622676312,gaia-query-id-input,-8.247823199230798,gaia-query-id-input,10.054017066955566,gaia-query-id-input,10.392302513122559,gaia-query-id-input,9.584247589111328,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,WASP-127|BD-03  2978|GSC 04916-00912|2MASS J10421407-0350062|PPM 193701|RAVE J104214.1-035006|1SWASP J104214.08-035006.3|TYC 4916-912-1|WASP-127|Gaia DR1 3778075712867534976|Gaia DR2 3778075717162985600,SIMBAD,1
TOI-732,input,3767281845873242112,gaia-query-id-gsheet,154.64490332294528,gaia-query-id-input,-11.717800995137953,gaia-query-id-input,-341.4090923342944,gaia-query-id-input,-247.86984952909003,gaia-query-id-input,45.46436194249369,gaia-query-id-input,NAN,input,11.8464937210083,gaia-query-id-input,13.352084159851074,gaia-query-id-input,10.658302307128906,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TOI-732|G 162-44|** LDS 3977A|Karmn J10185-117|LP  729-54|LTT  3780|2MASS J10183516-1142599|NLTT 23974|PM J10185-1143|TIC 36724087|TOI 732|UCAC4 392-050728|WDS J10185-1143A|WISEA J101834.88-114302.8|Gaia DR2 3767281845873242112,SIMBAD,1
GJ3622,input,3757613049856225792,gaia-query-id-gsheet,162.05510201722512,gaia-query-id-input,-11.342590885961126,gaia-query-id-input,579.029959034547,gaia-query-id-input,-1530.1737107368756,gaia-query-id-input,219.11590478117833,gaia-query-id-input,NAN,input,12.8493013381958,gaia-query-id-input,15.960090637207031,gaia-query-id-input,11.358242988586426,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GJ3622|GJ  3622|DENIS J104812.6-112009|Karmn J10482-113|LHS   292|LP  731-58|2MASS J10481258-1120082|2MASSI J1048126-112009|NLTT 25392|8pc 220.30|PLX 2516.02|PM J10482-1120|UCAC2  27842586|UCAC3 158-112504|UCAC4 394-049480|USNO 835|USNO-B1.0 0786-00215012|WISEA J104813.03-112025.9|[GKL99] 223|[RHG95]  1679|Gaia DR2 3757613049856225792,SIMBAD,1
GL514,input,3738099879558957952,gaia-query-id-gsheet,202.50404244970437,gaia-query-id-input,10.37253870881967,gaia-query-id-input,1127.507375060579,gaia-query-id-input,-1073.8786786245712,gaia-query-id-input,131.24280752751795,gaia-query-id-input,14.050163789861148,gaia-query-id-input,8.206207275390625,gaia-query-id-input,9.284589767456055,gaia-query-id-input,7.195754528045654,gaia-query-id-input,2015.5,gaia-query-id-input,3200.0,HEADER[CFHT],GL514|LHS   352|AG+10 1630|AKARI-IRC-V1 J1330002+102230|ASCC  955736|BD+11  2576|Ci 20  782|GALEX 6378656384993461793|GCRV  8008|GEN# +0.01102576|G  63-34|GJ   514|HIC  65859|HIP  65859|IRAS 13275+1038|JP11    45|LFT 1012|LSPM J1329+1022|LTT 13925|2MASS J13295979+1022376|MCC 143|NLTT 34287|8pc 131.12|PLX 3079|PLX 3079.00|PM 13275+1039|PM J13299+1022|PPM 129864|Ross  490|RX J1329.9+1022|1RXS J132958.5+102252|StKM 2-947|TYC  895-317-1|UBV   12123|UBV   12139|UBV M    489|UCAC2  35403307|UCAC4 502-056873|USNO-B1.0 1003-00216029|VVO   5|WEB 11651|WISEA J133000.58+102226.4|Zkh 200|[FS2003] 0673|[RHG95]  2123|[ZEH2003] RX J1329.9+1022  2|Gaia DR2 3738099879558957952,SIMBAD,1
GJ1154,input,3698534434669937024,gaia-query-id-gsheet,183.5648577633785,gaia-query-id-input,0.6227665470428013,gaia-query-id-input,-951.9270640230192,gaia-query-id-input,-284.2857907584889,gaia-query-id-input,123.77457976946148,gaia-query-id-input,NAN,input,11.839411735534668,gaia-query-id-input,13.884758949279785,gaia-query-id-input,10.501676559448242,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GJ1154|GJ  1154|GEN# +9.80013022|G  13-22|Karmn J12142+006|LHS  2531|LSPM J1214+0037|LTT 13408|2MASS J12141654+0037263|NLTT 30062|PLX 2817.01|PM J12142+0037|RX J1214.2+0037|1RXS J121417.5+003730|UBV M  53449|UCAC3 182-116001|UCAC4 454-051105|USNO-B1.0 0906-00208882|USNO 236|WISEA J121415.86+003723.3|Zkh 176|[GKL99] 253|[RHG95]  1923|[ZEH2003] RX J1214.2+0037  3|Gaia DR2 3698534434669937024,SIMBAD,1
ZETVIR,input,3662636823132020480,gaia-query-id-gsheet,203.6721054666114,gaia-query-id-input,-0.5956244741780619,gaia-query-id-input,-278.759829413571,gaia-query-id-input,49.132772750718914,gaia-query-id-input,44.35847120028845,gaia-query-id-input,NAN,input,3.25653338432312,gaia-query-id-input,3.6810500621795654,gaia-query-id-input,3.2606096267700195,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,ZETVIR|LTT  5252|* zet Vir|*  79 Vir|** HNK    7A|AG-00 1843|BD+00  3076|FK5  501|GC 18351|GCRV  8040|GEN# +1.00118098|GJ  3792|HD 118098|HIC  66249|HIP  66249|HR  5107|IRAS 13321-0020|JP11  2406|2MASS J13344160-0035450|N30 3094|NAME Heze|NLTT 34515|PLX 3100|PLX 3100.00|PMC 90-93   357|PPM 179083|ROT  1974|SAO 139420|SKY# 24984|TD1 16924|TYC 4966-1366-1|UBV   12182|UBV M  19520|uvby98 100118098|WDS J13347-0036A|WEB 11707|WISEA J133441.43-003544.5|Gaia DR2 3662636823132020480,SIMBAD,1
GL536,input,3657653114880309248,gaia-query-id-gsheet,210.25972638913305,gaia-query-id-input,-2.65229005613245,gaia-query-id-input,-825.4239029739176,gaia-query-id-input,598.1120899437083,gaia-query-id-input,96.03979416434402,gaia-query-id-input,-26.317615597993033,gaia-query-id-input,8.858807563781738,gaia-query-id-input,9.961246490478516,gaia-query-id-input,7.84196138381958,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GL536|LHS  2842|BD-01  2892|DO  3431|GALEX 2934871549946109210|GEN# +1.00122303|G  64-35|GJ   536|HD 122303|HIC  68469|HIP  68469|LFT 1061|L  979-36|LPM 504|LTT  5470|2MASS J14010324-0239180|MCC 705|NLTT 35989|NSV 20022|PLX 3195|PLX 3195.00|PM J14010-0239|1RXS J140108.4-023906|StKM 2-1001|TYC 4978-501-1|UBV M  19903|UCAC4 437-057272|WISEA J140102.63-023911.1|[RHG95]  2216|Gaia DR2 3657653114880309248|Gaia DR1 3657653144944789504,SIMBAD,1
K2-277,input,3604866381969319040,gaia-query-id-gsheet,202.016189528706,gaia-query-id-input,-15.937974941290891,gaia-query-id-input,-98.67436574830407,gaia-query-id-input,-36.09557365045066,gaia-query-id-input,8.811507754335908,gaia-query-id-input,7.516308738197685,gaia-query-id-input,10.12143611907959,gaia-query-id-input,10.495051383972168,gaia-query-id-input,9.623929977416992,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,K2-277|BD-15  3672|EPIC 212357477|GSC 06121-00773|K2-277|2MASS J13280398-1556162|PPM 227330|RAVE J132804.0-155616|TYC 6121-773-1|Gaia DR2 3604866381969319040|Gaia DR1 3604866381969319040,SIMBAD,1
HR4722,input,3576836467618497152,gaia-query-id-gsheet,186.29875259260132,gaia-query-id-input,-11.610723681815738,gaia-query-id-input,-60.72356281865433,gaia-query-id-input,-31.3748572314058,gaia-query-id-input,13.773285035133663,gaia-query-id-input,NAN,input,5.930325984954834,gaia-query-id-input,5.962224006652832,gaia-query-id-input,5.918116092681885,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,HR4722|HD 108107|BD-10  3467|GC 16931|GEN# +1.00108107|GSC 05529-01713|HIC  60595|HIP  60595|HR  4722|2MASS J12251176-1136380|PPM 225805|SAO 157272|SKY# 23248|SRS  10976|TD1 16255|TYC 5529-1713-1|UBV   11155|UBV M  18183|uvby98 100108107|YZC 11  4518|Gaia DR2 3576836467618497152,SIMBAD,1
TOI-736,input,3562427951852172288,gaia-query-id-gsheet,165.69048434679303,gaia-query-id-input,-16.406444499029252,gaia-query-id-input,-221.07827035345073,gaia-query-id-input,-58.99886060127822,gaia-query-id-input,37.71770842940717,gaia-query-id-input,NAN,input,15.071505546569824,gaia-query-id-input,17.238309860229492,gaia-query-id-input,13.695124626159668,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TOI-736|LP  791-18|2MASS J11024596-1624222|TIC 181804752|TOI 736|Gaia DR2 3562427951852172288,SIMBAD,1
TWA9A,input,3463395519357786752,gaia-query-id-gsheet,177.1006405161896,gaia-query-id-input,-37.48038849335058,gaia-query-id-input,-52.9601008545377,gaia-query-id-input,-18.46489436016822,gaia-query-id-input,13.092580623035474,gaia-query-id-input,9.960288374197297,gaia-query-id-input,10.57834529876709,gaia-query-id-input,11.350078582763672,gaia-query-id-input,9.739103317260742,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TWA9A|2MASS J11482422-3728491|** RSS  274A|ASAS J114824-3728.8|ASAS J114824-3728.6|CCDM J11484-3729A|CD-36  7429A|1SWASP J114824.21-372849.2|TWA 9A|TYC 7229-70-1|UCAC2  15960771|UCAC4 263-062750|V* V1239 Cen|WDS J11484-3729A|Gaia DR1 3463395519357786752|Gaia DR2 3463395519357786752,SIMBAD,1
DRTAU,input,3406081865148861440,gaia-query-id-gsheet,71.77591994208102,gaia-query-id-input,16.978499564720245,gaia-query-id-input,5.105861412692507,gaia-query-id-input,-13.923694774570754,gaia-query-id-input,5.11102112803429,gaia-query-id-input,NAN,input,11.648553848266602,gaia-query-id-input,12.345532417297363,gaia-query-id-input,10.711456298828125,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,DRTAU|2MASS J04470620+1658428|AKARI-IRC-V1 J0447062+165842|CSI+16-04442|EPIC 246923113|GCRV 55412|GSC 01271-01233|HBC  74|IRAS 04442+1653|IRAS F04442+1653|JCMTSE J044706.1+165842|JCMTSF J044706.1+165842|MHA 257-8|PSCz P04442+1653|SV* SVS  1088|TYC 1271-1233-1|UBV    4574|UCAC2  37661005|UCAC3 214-21403|V* DR Tau|WISE J044706.22+165842.8|[LC2009] 9|AAVSO 0441+16B|Gaia DR1 3406081860852425600|Gaia DR2 3406081865148861440,SIMBAD,1
HR1832,input,3390049198910034560,gaia-query-id-gsheet,82.60894534273504,gaia-query-id-input,15.360277917682234,gaia-query-id-input,-15.801215531860576,gaia-query-id-input,-39.52310244111509,gaia-query-id-input,9.223423421037726,gaia-query-id-input,NAN,input,5.893163681030273,gaia-query-id-input,5.967187881469727,gaia-query-id-input,5.791995048522949,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,HR1832|HD  36162|AG+15  485|BD+15   837|CEL    740|GC  6805|GCRV  3331|GEN# +1.00036162|GSC 01297-01552|HIC  25790|HIP  25790|HR  1832|2MASS J05302617+1521375|PPM 121025|ROT   825|SAO  94596|SKY#  8823|TD1  4720|TYC 1297-1552-1|UBV    5267|UBV M  11043|uvby98 100036162|WEB  5011|YPAC 383|YZ  15  1548|Gaia DR2 3390049198910034560,SIMBAD,1
XZTAU,input,3314312432806907776,gaia-query-id-gsheet,67.93951120518797,gaia-query-id-input,18.24317845161517,gaia-query-id-input,27.811075944152837,gaia-query-id-input,-25.213971615101233,gaia-query-id-input,3.904265170504485,gaia-query-id-input,NAN,input,15.336774826049805,gaia-query-id-input,16.497426986694336,gaia-query-id-input,14.216574668884277,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,XZTAU|Cl* Melotte   25     VA     634|Cl* Melotte   25    HAN     512|2MASS J04314544+1814359|UCAC2  38202586|UCAC4 542-009390|VSS   XI-5|[GOK2004] 68|Gaia DR2 3314312432806907776,SIMBAD,1
PI.02ORI,input,3289827339648726272,gaia-query-id-gsheet,72.65301730005919,gaia-query-id-input,8.900053883468082,gaia-query-id-input,1.3371054052753204,gaia-query-id-input,-27.981652852451564,gaia-query-id-input,17.51629856321224,gaia-query-id-input,NAN,input,4.273809432983398,gaia-query-id-input,4.354752063751221,gaia-query-id-input,4.299899101257324,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,PI.02ORI|*   2 Ori|* pi.02 Ori|AG+08  506|BD+08   777|CEL    472|GC  5892|GCRV  2846|GEN# +1.00030739|GSC 00683-01217|HD  30739|HGAM    346|HIC  22509|HIP  22509|HR  1544|IRAS 04478+0848|JP11   935|2MASS J04503674+0854004|PLX 1082|PLX 1082.00|PPM 148045|ROT   684|SAO 112124|SKY#  7533|TD1  3609|TYC  683-1217-1|UBV    4648|UBV M  10369|uvby98 100030739|WEB  4343|WISE J045036.73+085400.5|YZ   8  1821|[SC93b]   6|Gaia DR2 3289827339648726272,SIMBAD,1
GAMTRI,input,326109689896474752,gaia-query-id-gsheet,34.32884872575569,gaia-query-id-input,33.84696999908784,gaia-query-id-input,45.354834912547354,gaia-query-id-input,-51.61922366655915,gaia-query-id-input,29.45270087996366,gaia-query-id-input,NAN,input,3.9118566513061523,gaia-query-id-input,4.02802038192749,gaia-query-id-input,3.982555866241455,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,GAMTRI|* gam Tri|*   9 Tri|AG+33  212|BD+33   397|CEL    245|FK5   79|GC  2742|GCRV  1264|GEN# +1.00014055|HD  14055|HIC  10670|HIP  10670|HR   664|IRAS 02143+3336|JP11   614|2MASS J02171888+3350500|N30  463|PLX  468|PLX  468.00|PMC 90-93    57|PPM  67170|ROT   320|SAO  55427|SKY#  3374|SRS  30079|TD1  1325|TYC 2318-1875-1|UBV    2304|UBV M   8847|uvby98 100014055|WEB  2246|WISE J021718.90+335049.4|[DML87]  45|Gaia DR2 326109689896474752,SIMBAD,1
TOI-442,input,3189306030970782208,gaia-query-id-gsheet,64.19022120988309,gaia-query-id-input,-12.084864293358281,gaia-query-id-input,49.766194862178956,gaia-query-id-input,-197.25313782873343,gaia-query-id-input,18.976787779460256,gaia-query-id-input,-8.03747835249799,gaia-query-id-input,11.728189468383789,gaia-query-id-input,12.742203712463379,gaia-query-id-input,10.751481056213379,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TOI-442|G 160-62|LP  714-47|2MASS J04164560-1205023|NLTT 12920|PM J04167-1205|RAVE J041645.6-120502|UCAC4 390-005323|WISEA J041645.63-120504.4|Gaia DR2 3189306030970782208,SIMBAD,1
V900MON,input,3050857592681422080,gaia-query-id-gsheet,104.34258743395958,gaia-query-id-input,-8.388241705346463,gaia-query-id-input,-1.7589495693319053,gaia-query-id-input,0.7518836670516506,gaia-query-id-input,0.6664544274382372,gaia-query-id-input,NAN,input,15.488893508911133,gaia-query-id-input,16.520841598510742,gaia-query-id-input,13.742751121520996,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,V900MON|2MASS J06572222-0823176|UCAC4 409-021110|V* V900 Mon|WISE J065722.22-082317.6|Gaia DR2 3050857592681422080,SIMBAD,1
NYORI,input,3017373714110400128,gaia-query-id-gsheet,83.90004427407578,gaia-query-id-input,-5.207033689886556,gaia-query-id-input,1.6330325437064146,gaia-query-id-input,-1.7100016588110132,gaia-query-id-input,2.360922976374042,gaia-query-id-input,NAN,input,14.018243789672852,gaia-query-id-input,15.114337921142578,gaia-query-id-input,13.213735580444336,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,NYORI|2MASS J05353601-0512253|HBC 148|JW  917|Kiso A-0976 189|2MASSI J0535360-051225|PACH 292|Parenago  2119|TKK  1046|TKK J05353601-0512252|V* NY Ori|[CHS2001] 11255|[DRH2012] 1313|[DRS2009] 71|[FHM2008] S1-ap148|[H97b] 917|[JMO94] 161|[KHT2016] ONC RV835|[MGM2012] 2250|[S58] 190|[TKT2002] I278|Gaia DR2 3017373714110400128,SIMBAD,1
V883ORI,input,3016106909210376704,gaia-query-id-gsheet,84.57542042548948,gaia-query-id-input,-7.040554124465152,gaia-query-id-input,3.3385997131401797,gaia-query-id-input,-2.0453982927476617,gaia-query-id-input,3.709328663968694,gaia-query-id-input,NAN,input,16.658008575439453,gaia-query-id-input,19.88820457458496,gaia-query-id-input,14.794293403625488,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,V883ORI|2MASS J05381810-0702259|HBC 489|HH  183|HOPS 376|SDSS J053818.10-070226.0|V* V883 Ori|[FKV2013] 1247|[MGM2012] 670|Gaia DR2 3016106909210376704,SIMBAD,1
ZETLEP,input,2996171698248345984,gaia-query-id-gsheet,86.73885884433244,gaia-query-id-input,-14.82195344283765,gaia-query-id-input,-15.65974984478887,gaia-query-id-input,-1.3848210393186,gaia-query-id-input,45.71714404398792,gaia-query-id-input,NAN,input,3.454134225845337,gaia-query-id-input,3.6849865913391113,gaia-query-id-input,3.42995023727417,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,ZETLEP|* zet Lep|*  14 Lep|BD-14  1232|FK5  219|GC  7247|GCRV  3591|GEN# +1.00038678|GJ  9190|GJ   217.1|GSC 05359-01778|HD  38678|HIC  27288|HIP  27288|HR  1998|IRAS 05446-1450|JP11  1259|2MASS J05465735-1449189|N30 1240|PLX 1326|PLX 1326.00|PMC 90-93   157|PPM 216268|ROT   925|SACS 125|SAO 150801|SKY#  9500|TD1  5348|TYC 5359-1778-1|UBV    5925|UBV M  11498|uvby98 100038678|WEB  5364|YZ 104  1761|Gaia DR2 2996171698248345984,SIMBAD,1
TOI-876,input,2963392606627366912,gaia-query-id-gsheet,84.10933443953188,gaia-query-id-input,-24.244443828238357,gaia-query-id-input,102.72354631109393,gaia-query-id-input,-136.42749619201106,gaia-query-id-input,12.761071704262147,gaia-query-id-input,7.851725624164183,gaia-query-id-input,12.48824405670166,gaia-query-id-input,13.424562454223633,gaia-query-id-input,11.543610572814941,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,TOI-876|LP  837-48|2MASS J05362611-2414377|NLTT 15371|Gaia DR2 2963392606627366912,SIMBAD,1
HR2180,input,2916794444848455168,gaia-query-id-gsheet,92.24111386027064,gaia-query-id-input,-22.427564635440376,gaia-query-id-input,-2.4560866035056996,gaia-query-id-input,-40.28080610228416,gaia-query-id-input,13.303658459967748,gaia-query-id-input,NAN,input,5.458801746368408,gaia-query-id-input,5.479490756988525,gaia-query-id-input,5.484995365142822,gaia-query-id-input,2015.5,gaia-query-id-input,NAN,input,HR2180|HD  42301|BD-22  1327|CD-22  1327|CD-22  2793|CPD-22  1079|FK5 1165|GC  7830|GCRV  3877|GEN# +1.00042301|GSC 05945-02604|HIC  29150|HIP  29150|HR  2180|2MASS J06085786-2225385|N30 1319|PLX 1423|PLX 1423.00|PMC 90-93   782|PPM 249913|SACS 136|SAO 171293|SKY# 10300|SRS  31165|TD1  6232|TYC 5945-2604-1|UBV    6213|UBV M  11820|uvby98 100042301|WEB  5718|YZ 112  3280|Gaia DR2 2916794444848455168|Gaia DR1 2916794444848426752,SIMBAD,1
